word,speaker,filename
смрека,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-смрека.wav
смрт,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-смрт.wav
снег,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-снег.wav
снешко,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-снешко.wav
соба,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-соба.wav
совет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-совет.wav
сок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сок.wav
сокол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сокол.wav
сол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сол.wav
солза,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-солза.wav
сом,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сом.wav
сонатни согласки,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Сонатни согласки.wav
сонце,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сонце.wav
сончев,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сончев.wav
сончев систем,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сончев систем.wav
сончоглед,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сончоглед.wav
сопруг,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сопруг.wav
сопруга,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сопруга.wav
сосед,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сосед.wav
социологија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-социологија.wav
социјализам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-социјализам.wav
соѕвездие,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-соѕвездие.wav
сојка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сојка.wav
спанаќ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-спанаќ.wav
спие,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-спие.wav
список,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-список.wav
список на архаични зборови во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Список на архаични зборови во македонскиот јазик.wav
список на галицизми во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Список на галицизми во македонскиот јазик.wav
список на македонисти,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Список на македонисти.wav
список на македонски зборови од турско потекло,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Список на македонски зборови од турско потекло.wav
список на македонски зборови со германско потекло,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Список на македонски зборови со германско потекло.wav
список на македонски народни и староградски песни,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Список на македонски народни и староградски песни.wav
сплав,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сплав.wav
спор за обликот на македонскиот литературен јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Спор за обликот на македонскиот литературен јазик.wav
споредба,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-споредба.wav
спорт,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-спорт.wav
способност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-способност.wav
спрат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-спрат.wav
сребро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сребро.wav
среда,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-среда.wav
средина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-средина.wav
средна (планина),Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Средна (планина).wav
средорек,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Средорек.wav
среќа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-среќа.wav
срна,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-срна.wav
срп,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-срп.wav
српски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-српски.wav
срце,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-срце.wav
стакло,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стакло.wav
стан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стан.wav
станица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-станица.wav
стаорец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стаорец.wav
стапало,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стапало.wav
стар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стар.wav
старогрчки,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-старогрчки.wav
старост,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-старост.wav
стварност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стварност.wav
стена,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стена.wav
стетоскоп,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стетоскоп.wav
сто,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сто.wav
стогово,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Стогово.wav
стои,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стои.wav
стол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стол.wav
столар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-столар.wav
столица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-столица.wav
стомак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стомак.wav
стоногалка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стоногалка.wav
страв,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-страв.wav
страница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-страница.wav
странски јазик,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-странски јазик.wav
страчка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-страчка.wav
стрела,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стрела.wav
стронциум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стронциум.wav
струмичко поле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Струмичко Поле.wav
струја,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-струја.wav
стршен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-стршен.wav
студен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-студен.wav
сува гора,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Сува Гора.wav
сува планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Сува Планина.wav
суд,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-суд.wav
судбина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-судбина.wav
судија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-судија.wav
сулфур,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сулфур.wav
сум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сум.wav
сунѓер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сунѓер.wav
супа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-супа.wav
сурутка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сурутка.wav
сусам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сусам.wav
сфера,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сфера.wav
таван,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-таван.wav
талиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-талиум.wav
тантал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тантал.wav
тастатура,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тастатура.wav
татко,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-татко.wav
татковина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-татковина.wav
тајна,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тајна.wav
твор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-твор.wav
тврд,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тврд.wav
театар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-театар.wav
тегла,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тегла.wav
тежок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тежок.wav
текст,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-текст.wav
текстови на народен јазик со грчко писмо,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Текстови на народен јазик со грчко писмо.wav
теле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-теле.wav
телевизија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-телевизија.wav
телевизор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-телевизор.wav
телепатија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-телепатија.wav
телескоп,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-телескоп.wav
телефон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-телефон.wav
тело,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тело.wav
телур,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-телур.wav
темен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-темен.wav
темперамент,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-темперамент.wav
температура,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-температура.wav
тенис,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тенис.wav
теорија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-теорија.wav
тепих,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тепих.wav
тербиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тербиум.wav
термометар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-термометар.wav
тероризам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тероризам.wav
тесен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тесен.wav
тест,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тест.wav
тестамент,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тестамент.wav
тестис,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тестис.wav
тесто,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тесто.wav
тетка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тетка.wav
течност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-течност.wav
ти,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ти.wav
тигар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тигар.wav
тие,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тие.wav
тиква,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тиква.wav
тиквеш,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Тиквеш.wav
титан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-титан.wav
толковен речник на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Толковен речник на македонскиот јазик.wav
топ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-топ.wav
топка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-топка.wav
топломер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-топломер.wav
топол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-топол.wav
топола,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-топола.wav
торбешија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Торбешија.wav
ториум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ториум.wav
торта,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-торта.wav
точка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-точка.wav
тој,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тој.wav
традиција,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-традиција.wav
транслитерација на македонското писмо,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Транслитерација на македонското писмо.wav
трговија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-трговија.wav
требенишко езеро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Требенишко Езеро.wav
трева,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-трева.wav
тревник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тревник.wav
тренер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тренер.wav
тресет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тресет.wav
треска,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-треска.wav
три,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-три.wav
триаголник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-триаголник.wav
триесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-триесет.wav
тринаесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тринаесет.wav
триста,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-триста.wav
тркало,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тркало.wav
тротоар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тротоар.wav
тука,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тука.wav
тулиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тулиум.wav
тупаница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тупаница.wav
туризам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-туризам.wav
турски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-турски.wav
тутун,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-тутун.wav
у,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-у.wav
убав,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-убав.wav
убива,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-убива.wav
убиство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-убиство.wav
уво,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-уво.wav
улица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-улица.wav
уметност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-уметност.wav
умира,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-умира.wav
унгарски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-унгарски.wav
универзитет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-универзитет.wav
ураган,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ураган.wav
уран,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-уран.wav
ураниум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ураниум.wav
урма,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-урма.wav
урумлак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Урумлак.wav
усна,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-усна.wav
уста,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-уста.wav
ут,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ут.wav
утре,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-утре.wav
утро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-утро.wav
учебникарска дејност во македонија,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Учебникарска дејност во Македонија.wav
училиште,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-училиште.wav
учител,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-учител.wav
фаза,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фаза.wav
фазан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фазан.wav
фарма,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фарма.wav
фармакологија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фармакологија.wav
фармер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фармер.wav
фебруари,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фебруари.wav
февруари,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-февруари.wav
феминизам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-феминизам.wav
фенер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фенер.wav
фермиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фермиум.wav
феудализам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-феудализам.wav
физика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-физика.wav
физиологија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-физиологија.wav
фикус,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фикус.wav
филозофија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-филозофија.wav
филологија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-филологија.wav
философија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-философија.wav
финансиски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-финансиски.wav
фински,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фински.wav
флаша,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-флаша.wav
флејта,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-флејта.wav
флуор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-флуор.wav
фобија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фобија.wav
фонема,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фонема.wav
фонетика и фонологија на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Фонетика и фонологија на македонскиот јазик.wav
фонтана,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фонтана.wav
форма,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-форма.wav
фосфат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фосфат.wav
фосфор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фосфор.wav
фотелја,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фотелја.wav
фотографија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фотографија.wav
фразеологија на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Фразеологија на македонскиот јазик.wav
франциум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-франциум.wav
француски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-француски.wav
фреска,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фреска.wav
фудбал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фудбал.wav
фурна,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-фурна.wav
фустан,Zquad974,LL-Q9296 (mkd)-Zquad974-фустан.wav
хаос,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хаос.wav
харинга,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-харинга.wav
хармонија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хармонија.wav
хартија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хартија.wav
харфа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-харфа.wav
хасиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хасиум.wav
хафниум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хафниум.wav
хеликоптер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хеликоптер.wav
хелиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хелиум.wav
хемиски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хемиски.wav
хемија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хемија.wav
хералдика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хералдика.wav
херој,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-херој.wav
хетеросексуалност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хетеросексуалност.wav
хиена,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хиена.wav
хинду,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хинду.wav
хипотеза,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хипотеза.wav
хирург,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хирург.wav
хлор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хлор.wav
хлорофил,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хлорофил.wav
хмељ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хмељ.wav
холмиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-холмиум.wav
хомосексуален,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хомосексуален.wav
хомосексуалност,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хомосексуалност.wav
хор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хор.wav
хоризонт,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хоризонт.wav
хотел,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хотел.wav
храбар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-храбар.wav
храброст,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-храброст.wav
храм,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-храм.wav
хрватски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хрватски.wav
христијанин,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-христијанин.wav
христијанство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-христијанство.wav
хром,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хром.wav
хромозом,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хромозом.wav
хрчак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-хрчак.wav
цар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цар.wav
цвекло,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цвекло.wav
цвет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цвет.wav
цвеќе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цвеќе.wav
цезиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цезиум.wav
целер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-целер.wav
цемент,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цемент.wav
цена,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цена.wav
центрифуга,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-центрифуга.wav
цериум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цериум.wav
церско поле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Церско Поле.wav
цигла,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цигла.wav
циклон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-циклон.wav
цимет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цимет.wav
цинк,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цинк.wav
циркониум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-циркониум.wav
цицач,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цицач.wav
црв,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-црв.wav
црвен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-црвен.wav
црква,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-црква.wav
црн,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-црн.wav
црногорија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Црногорија.wav
цртеж,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-цртеж.wav
чавка,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-чавка.wav
чад,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чад.wav
чадор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чадор.wav
чакал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чакал.wav
чалма,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чалма.wav
чамец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чамец.wav
чапја,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чапја.wav
час,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-час.wav
часовник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-часовник.wav
чај,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чај.wav
чевел,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чевел.wav
чекан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чекан.wav
челик,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-челик.wav
чело,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чело.wav
череп,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-череп.wav
честички во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Честички во македонскиот јазик.wav
четврток,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-четврток.wav
четина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-четина.wav
четири,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-четири.wav
четириесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-четириесет.wav
четиринаесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-четиринаесет.wav
четиристотини,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-четиристотини.wav
чеч,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Чеч.wav
чешки,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чешки.wav
чинија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чинија.wav
чист,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чист.wav
чита,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чита.wav
човек,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-човек.wav
чоколада,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чоколада.wav
чорап,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-чорап.wav
