word,sentence,audio_path,source,license,status
историја,древниот град во јудејските ридови има фасцинантна историја од илјадници години,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/1024249578263387272.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
каде,кога патувате очекувајте нештата да не бидат како дома манирите законите храната сообраќајот сместувањето стандардите јазикот и слично до некој степен ќе се разликуваат од местото каде живеете,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10131002331626310114.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
казна,некои земји имаат мошне драконски казни дури и за оние кои првпат прават престап тука може да спаѓаат и затворски казни од над 10 години или смртна казна,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10064679055382452909.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
казни,некои земји имаат мошне драконски казни дури и за оние кои првпат прават престап тука може да спаѓаат и затворски казни од над 10 години или смртна казна,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10064679055382452909.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
како,на децата со хиперкинетичко нарушување им е тешко да се концентрираат на нешта како училишна работа но можат да се концентрираат на нештата во коишто уживаат како што се играње игри гледање на омилените цртани филмови или пишување реченици без интерпункциски знаци,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10041339867544878266.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
камбоџа,за време на 18-тиот век камбоџа се нашла притисната помеѓу два силни соседа тајланд и виетнам,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10216478048595634999.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
каменот,жените готвеле во дворот продавниците биле само тезги на отворено свртени кон улицата каменот се користел за изградба на куќи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10305993034972183134.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
канал,"""но кралската морнарица и понатаму била посилна од германската морнарица kriegsmarine"" и ќе можела да ја уништи која било инвазиска флота испратена по англискиот канал.",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10065444896906387793.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
капсулата,"капсулата ќе се движи со околу 12,8 km или 8 милји во секунда што е доволно брзо за да се стигне од сан франциско до лос анџелес за само една минута",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10271544060901211918.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
кај,не е организиран додатен превоз а подземните возови нема да запираат кај вембли и местата за паркирање и паркинзите за прекачување во јавен превоз не се достапни кај стадионот,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10151850202817638775.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
квадратни,"површината на турција вклучително и езера зафаќа 783,562 километри квадратни  300,948 sq mi од кои 755,688 километри квадратни  291,773 sq mi се во југозападна азија а 23,764 километри квадратни 9,174 sq mi во европа",/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10103324218987893278.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
